1) 2knor = 3en + 2esk (Turkin et al., 1983)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
-2.11 -2.11 0.0  9.6  9.6 562 562
-1.84 -1.84 0.0 14.0 14.0 544 544
-1.78 -1.78 0.0 10.6 10.6 639 639
-1.65 -1.65 0.0 13.0 13.0 619 619

360) 2phl + 6q = 3en + 2san + 2H2O (Aranovich & Newton, 1998)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
-0.63 -0.63 0.0  2.0  2.0 795 795
-0.77 -0.77 0.0  2.0  2.0 805 805
-2.55 -2.55 0.0  7.0  7.0 745 745
-3.03 -3.03 0.0  7.0  7.0 755 755
-1.78 -1.78 0.0  7.0  7.0 795 795
-1.94 -1.94 0.0  7.0  7.0 805 805
-1.27 -1.27 0.0  7.0  7.0 845 845
-1.39 -1.39 0.0  7.0  7.0 855 855
-3.03 -3.03 0.0 10.0 10.0 745 745
-3.22 -3.22 0.0 10.0 10.0 755 755
-2.48 -2.48 0.0 10.0 10.0 795 795
-2.69 -2.69 0.0 10.0 10.0 805 805
-1.69 -1.69 0.0 10.0 10.0 845 845
-1.83 -1.83 0.0 10.0 10.0 855 855
-1.60 -1.60 0.0 12.0 12.0 870 870
-1.64 -1.64 0.0 12.0 12.0 880 880

361) 2phl + 6q = 3en + 2san + 2H2O (Berman et al., 1995)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
0.0 0.0 0.0 0.5 0.5 752 774
-1.16 -1.16 0.0 1.7 1.7 759 769

362) 2phl + 6q = 3en + 2san + 2H2O (Bohlen et al., 1983)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
-2.16 -2.16 0.66 5.0 5.0 775 805

363) 2phl + 6q = 3en + 2san + 2H2O (Peterson & Newton, 1990)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
-2.62 -2.62 0.73 2.5 2.5 745 765

364) 2jd + ta = gl (Carman & Gilbert, 1985)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
0.15 0.15 0.0 37.0 35.0 800 800

365) gl + 2q = ta + 2abh (Corona & Jenkins, 2007)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
0.41 0.41 0.0 12.5 11.0 600 600
0.41 0.41 0.0 16.0 14.5 700 700
0.41 0.41 0.0 17.5 16.0 750 750

366) 2naph + 3en = 2abh + 6fo + 2H2O (Carman & Gilbert, 1985)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
0.0 0.0 0.0 0.8 0.8 820 852
0.0 0.0 0.0 1.6 1.6 850 870

367) 5phl + 6cc + 24q = 3tr + 5san + 6CO2 + 2H2O (Hewitt, 1975)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
-4.52 -4.52 0.72 6.0 6.0 610 610
-4.59 -4.59 0.68 6.0 6.0 630 630
-5.00 -5.00 0.58 6.0 6.0 610 610
-5.18 -5.18 0.55 6.0 6.0 625 625

368) mu + cc + 2q = san + an + CO2 + H2O (Hewitt, 1973)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
-1.39 -1.39 0.50 2.0 2.0 450 500
-1.39 -1.39 0.50 4.0 4.0 525 540
-1.39 -1.39 0.50 5.0 5.0 550 560
-1.39 -1.39 0.50 6.0 6.0 575 585
-1.39 -1.39 0.50 7.0 7.0 605 615

369) 2parg = 3di + sp + an + 2fo + 2ne + 2H2O (Westrich & Holloway, 1981; Lykins & Jenkins, 1992)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
-0.27 -0.27 0.0 0.2 0.2 840 865
-0.35 -0.35 0.0 0.4 0.4 905 925
-0.40 -0.40 0.0 0.5 0.5 920 945
-0.40 -0.40 0.0 0.5 0.5 940 965
-0.29 -0.29 0.0 0.3 0.2 870 870
-0.35 -0.35 0.0 0.4 0.3 900 900
-0.40 -0.40 0.0 0.6 0.4 950 950

370) 2tr + 2fo = 4di + 5en + 2H2O (Lykins & Jenkins, 1992)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
0.85 0.85 0.0 0.5 0.5 760 790
1.29 1.29 0.0 1.0 1.0 828 860
1.56 1.56 0.0 1.5 1.5 880 900

371) 2ts = 2fo + 4an + en + 2H2O (Lykins & Jenkins, 1992)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
8.83 8.83 0.0 0.5 0.5 760 790
9.28 9.28 0.0 1.0 1.0 828 860
9.23 9.23 0.0 1.5 1.5 880 900

372) 2parg + 5en = 2di + 8fo + 2an + 2abh + 2H2O (Lykins & Jenkins, 1992)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
1.83 1.83 0.0 0.5 0.5 760 790
1.41 1.41 0.0 1.0 1.0 828 860
1.07 1.07 0.0 1.5 1.5 880 900

373) fs = fa + q (Bohlen et al., 1980)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
0.0 0.0 0.0 10.7 10.3  700  700
0.0 0.0 0.0 11.2 10.8  750  750
0.0 0.0 0.0 11.7 11.3  800  800
0.0 0.0 0.0 12.2 11.8  850  850
0.0 0.0 0.0 12.9 12.4  900  900
0.0 0.0 0.0 13.5 13.1  950  950
0.0 0.0 0.0 14.3 13.9 1000 1000
0.0 0.0 0.0 15.0 14.6 1050 1050

374) 4mt + O2 = 6hem (Myers & Eugster, 1983)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
10.82 10.82 0.0 0.0 0.0 1053 1053
10.57 10.57 0.0 0.0 0.0 1043 1043
 9.59  9.59 0.0 0.0 0.0 1083 1083
 9.34  9.34 0.0 0.0 0.0 1073 1073
 8.77  8.77 0.0 0.0 0.0 1113 1113
 8.52  8.52 0.0 0.0 0.0 1103 1103
 8.06  8.06 0.0 0.0 0.0 1142 1142
 7.80  7.80 0.0 0.0 0.0 1132 1132
 7.21  7.21 0.0 0.0 0.0 1172 1172
 6.96  6.96 0.0 0.0 0.0 1162 1162
 6.48  6.48 0.0 0.0 0.0 1201 1201
 6.22  6.22 0.0 0.0 0.0 1191 1191
 5.74  5.74 0.0 0.0 0.0 1228 1228
 5.49  5.49 0.0 0.0 0.0 1218 1218
 5.08  5.08 0.0 0.0 0.0 1262 1262
 4.83  4.83 0.0 0.0 0.0 1252 1252
 4.79  4.79 0.0 0.0 0.0 1274 1274
 4.54  4.54 0.0 0.0 0.0 1264 1264

375) 4mt + O2 = 6hem (Chou, 1978)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
36.15 36.15 0.0 2.0 2.0 605 605
35.60 35.60 0.0 2.0 2.0 595 595
31.64 31.64 0.0 2.0 2.0 655 655
31.09 31.09 0.0 2.0 2.0 645 645
27.38 27.38 0.0 2.0 2.0 705 705
27.33 27.33 0.0 2.0 2.0 695 695
24.96 24.96 0.0 2.0 2.0 755 755
24.41 24.41 0.0 2.0 2.0 745 745
22.29 22.29 0.0 2.0 2.0 805 805
21.74 21.74 0.0 2.0 2.0 795 795

376) 3fa + O2 = 3q + 2mt (Chou, 1978)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
45.08 45.08 0.0 2.0 2.0 605 605
44.53 44.53 0.0 2.0 2.0 595 595
41.65 41.65 0.0 2.0 2.0 655 655
41.10 41.10 0.0 2.0 2.0 645 645
38.59 38.59 0.0 2.0 2.0 705 705
38.04 38.04 0.0 2.0 2.0 695 695
36.01 36.01 0.0 2.0 2.0 755 755
35.46 35.46 0.0 2.0 2.0 745 745
33.41 33.41 0.0 2.0 2.0 805 805
32.86 32.86 0.0 2.0 2.0 795 795

377) 3fa + O2 = 3q + 2mt (Myers & Eugster, 1983)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
41.85 41.85 0.0 0.0 0.0 666  666
41.07 41.07 0.0 0.0 0.0 656  656
38.55 38.55 0.0 0.0 0.0 716  716
37.77 37.77 0.0 0.0 0.0 706  706
38.09 38.09 0.0 0.0 0.0 721  721
37.31 37.31 0.0 0.0 0.0 711  711
36.63 36.63 0.0 0.0 0.0 750  750
35.85 35.85 0.0 0.0 0.0 740  740
35.77 35.77 0.0 0.0 0.0 770  770
34.99 34.99 0.0 0.0 0.0 760  760
21.81 21.81 0.0 0.0 0.0 1123 1123
21.03 21.03 0.0 0.0 0.0 1113 1113
21.33 21.33 0.0 0.0 0.0 1138 1138
20.55 20.55 0.0 0.0 0.0 1128 1128

378) 3fa + O2 = 3q + 2mt (Hewitt, 1978)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
42.64 42.64 0.0 1.0 1.0 657 657
42.16 42.16 0.0 1.0 1.0 647 647
39.08 39.08 0.0 1.0 1.0 709 709
38.76 38.76 0.0 1.0 1.0 699 699
36.26 36.26 0.0 1.0 1.0 757 757
36.15 36.15 0.0 1.0 1.0 747 747
31.25 31.25 0.0 2.0 2.0 857 857
30.88 30.88 0.0 2.0 2.0 847 847

379) 3fa + O2 = 3q + 2mt (O’Neill, 1987)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
37.98 37.98 0.0 0.0 0.0 732  732
37.74 37.74 0.0 0.0 0.0 722  722
32.77 32.77 0.0 0.0 0.0 832  832
32.53 32.53 0.0 0.0 0.0 822  822
28.43 28.43 0.0 0.0 0.0 932  932
28.19 28.19 0.0 0.0 0.0 922  922
24.74 24.74 0.0 0.0 0.0 1032 1032
24.50 24.50 0.0 0.0 0.0 1022 1022
21.56 21.56 0.0 0.0 0.0 1132 1132
21.32 21.32 0.0 0.0 0.0 1122 1122

380) q + 2iron + O2 = fa (O’Neill, 1987)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
50.76 50.76 0.0 0.0 0.0 732  732
50.52 50.52 0.0 0.0 0.0 722  722
44.56 44.56 0.0 0.0 0.0 832  832
44.32 44.32 0.0 0.0 0.0 822  822
39.38 39.38 0.0 0.0 0.0 932  932
39.14 39.14 0.0 0.0 0.0 922  922
35.00 35.00 0.0 0.0 0.0 1032 1032
34.76 34.76 0.0 0.0 0.0 1022 1022
31.26 31.26 0.0 0.0 0.0 1132 1132
31.02 31.02 0.0 0.0 0.0 1122 1122

381) 3iron + 2O2 = mt (O’Neill, 1988)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
138.74 138.74 0.0 0.0 0.0 482 482
138.27 138.27 0.0 0.0 0.0 472 472
127.80 127.80 0.0 0.0 0.0 532 532
127.32 127.32 0.0 0.0 0.0 522 522
121.32 121.32 0.0 0.0 0.0 565 565
120.84 120.84 0.0 0.0 0.0 555 555

382) 2gth = hem + H2O (Voigt & Will, 1981)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
0.0 0.0 0.0 10.0 10.0 180 200
0.0 0.0 0.0 20.0 20.0 250 280
0.0 0.0 0.0 30.0 30.0 300 350
0.0 0.0 0.0 40.0 40.0 350 400
0.0 0.0 0.0 50.0 50.0 400 420

383) sid + hem = mt + CO2 (Koziol, 2004)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
0.0 0.0 1 5.0 5.0 480 510
0.0 0.0 1 6.0 6.0 510 510
0.0 0.0 1 8.0 8.0 550 550
0.0 0.0 1 7.5 7.5 571 571
0.0 0.0 1 9.0 9.0 570 570
0.0 0.0 1 10.0 10.0 590 600
0.0 0.0 1 11.0 11.0 600 620
0.0 0.0 1 12.0 12.0 620 620
0.0 0.0 1 13.5 13.5 640 660
0.0 0.0 1 14.9 14.9 700 700

384) 2grun = 7fs + 2q + 2H2O (Lattard & Evans, 1992)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
0.0 0.0 0.0 15.0 15.0 599 599
0.0 0.0 0.0 12.0 12.0 637 637
0.0 0.0 0.0 14.0 14.0 620 620
0.0 0.0 0.0 19.0 19.0 563 588

385) 2grun = 7fa + 9q + 2H2O (Lattard & Evans, 1992)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
0.0 0.0 0.0 2.0 2.0 549 573

386) 2deer = 9fs + 6mt + 6q + 10H2O (Lattard & Le Breton, 1994)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
0.0 0.0 0.0 20.0 20.0 600 626
0.0 0.0 0.0 27.0 27.0 710 740

387) deer + Ni = 6fs + 2mt + NiO + 5H2O (Lattard & Le Breton, 1994)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
0.0 0.0 0.0 21.5 21.5 570 570
0.0 0.0 0.0 20.0 20.0 600 600
0.0 0.0 0.0 27.0 27.0 640 670

388) alm + 3hem = 3mt + ky + 2q (Harlov & Newton, 1992)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
0.0 0.0 0.0 23.0 20.0 650 650
0.0 0.0 0.0 22.5 22.0 700 700
0.0 0.0 0.0 26.0 25.5 800 800
0.0 0.0 0.0 29.0 28.0 900 900

389) alm + 2sill = 3herc + 5q (Bohlen et al., 1986)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
0.0 0.0 0.0 3.0 3.0 800 800
0.0 0.0 0.0 2.9 2.9 780 780
0.0 0.0 0.0 5.2 5.2 865 880
0.0 0.0 0.0 5.5 5.1 880  880
0.0 0.0 0.0 6.9 6.5 940  940
0.0 0.0 0.0 8.9 8.5 1020 1020
0.0 0.0 0.0 8.8 8.8 1015 1035

390) alm + 5cor = 3herc + 3sill (Shulters & Bohlen, 1989)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
0.0 0.0 0.0 7.2 7.2 850 850
0.0 0.0 0.0 8.3 7.9 900 900
0.0 0.0 0.0 10.6 9.9 1000 1000
0.0 0.0 0.0 12.3 11.9 1100 1100

391) 2alm + 4sill + 5q = 3fcrd (Mukhopadhyay et al., 1991)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
0.0 0.0 0.0 2.3 1.9 650 650
0.0 0.0 0.0 2.5 2.1 700 700
0.0 0.0 0.0 2.7 2.3 750 750

392) 6fst + 25q = 8alm + 46ky + 12H2O (Rao & Johannes, 1979)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
0.0 0.0 0.0  6.0  6.0 680 700
0.0 0.0 0.0 10.0 10.0 640 660
0.0 0.0 0.0 15.0 15.0 590 610

393) 23fctd + 7q = 2fst + 5alm + 19H2O (Rao & Johannes, 1979)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
1.18 1.18 0.0 10.0 10.0 560 580
1.18 1.18 0.0 14.0 14.0 580 580
1.18 1.18 0.0  6.0  6.0 560 560

394) 8fctd + 10ky = 2fst + 3q + 4H2O (Rao & Johannes, 1979)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
0.41 0.41 0.0  6.0  6.0 530 550
0.41 0.41 0.0 10.0 10.0 550 570
0.41 0.41 0.0 14.0 14.0 570 590

395) 3fctd = alm + 2cor + 3H2O (Ganguly, 1969; Vidal et al., 1994)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
-0.49 -0.49 0.0 12.0 12.0 570 595
-0.49 -0.49 0.0 19.0 19.0 612 640
-0.49 -0.49 0.0 25.0 25.0 627 635
-0.49 -0.49 0.0 30.0 30.0 615 650

396) 3fctd = alm + 2cor + 3H2O (Ganguly, 1969)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
0.0 0.0 0.0  8.0  8.0 580 600
0.0 0.0 0.0 11.5 11.5 605 620
0.0 0.0 0.0 15.0 15.0 620 640
0.0 0.0 0.0 20.0 20.0 650 670

397) 3fctd = 4dsp + alm + H2O (Vidal et al., 1994)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
-0.22 -0.22 0.0 30.0 30.0 615 635
-0.22 -0.22 0.0 33.0 33.0 580 615

398) 6fst + 25q = 8alm + 46sill + 12H2O (Dutrow & Holdaway, 1989)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
7.22 7.22 0.0 3.2 3.2 627 647
7.22 7.22 0.0 5.0 5.0 673 693

399) 5fctd = fcrd + 3herc + 5H2O (Grieve & Fawcett, 1974)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
0.0 0.0 0.0 1.0 1.0 525 550
0.0 0.0 0.0 2.0 2.0 550 575

400) 2fgl = 4abh + 3fa + q + 2H2O (Hoffmann, 1972)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
0.0 0.0 0.0 3.0 3.0 340 370
0.0 0.0 0.0 5.0 5.0 350 370

401) rieb + 3hem = 2acm + 3mt + 4q + H2O (Ernst, 1962)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
0.0 0.0 0.0 0.5 0.5 465 490
0.0 0.0 0.0 1.0 1.0 489 499
0.0 0.0 0.0 2.0 2.0 511 516

402) 2hed = 2wo + fa + q (Lindsley & Munoz, 1969)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
-1.89 -2.31 0.0 1.0 1.0 945 945

403) 2fact = 3fa + 5q + 4hed + 2H2O (Jenkins & Bozhilov, 2003)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
0.0 0.0 0.0 1.0 1.0 490 500
0.0 0.0 0.0 2.0 2.0 500 515
0.0 0.0 0.0 3.0 3.0 500 520
0.0 0.0 0.0 5.0 5.0 510 550

404) 2minn = 3fa + 5q + 2H2O (Engi 1986)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
0.0 0.0 0.0 2.0 2.0 445 465

405) glt + 2q = minn + H2O (Rasmussen et al 1998)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
0.0 0.0 0.0 1.0 1.0 130 170

406) 2glt + 5minn = 3grun + 6H2O (Rasmussen et al 1998)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
0.0 0.0 0.0 1.0 1.0 300 320

407) 3sid + minm = minn + 3mag (Klein 1974)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
1.64 1.64 0.0 1.0 1.0 300 300

408) 28fstp = 14ann + 5grun + 21alm + 79q + 156H2O (Miyano & Klein 1989)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
0.0 0.0 0.0 5.0 5.0 480 520

409) mstp + daph = fstp + clin (Miyano & Klein 1989)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
1.12 -0.94 0.0 5.0 5.0 500 500

410) andr = 3pswo + hem (Huckenholz & Yoder, 1971)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
0.0 0.0 0.0 0.0 0.0 1130 1150

411) 6andr + 3fa = 6mt + 18wo + 3q (Gustavson, 1974)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
0.0 0.0 0.0 0.5 0.5 740 760
0.0 0.0 0.0 1.0 1.0 760 773
0.0 0.0 0.0 2.0 2.0 785 797

412) 6andr + 2Ni = 4mt + 18wo + 2NiO (Gustavson, 1974)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
0.0 0.0 0.0 0.5 0.5 785 800
0.0 0.0 0.0 1.0 1.0 795 815
0.0 0.0 0.0 2.0 2.0 825 840

413) 6andr = 4mt + 18wo + O2 (Moecher & Chou, 1990)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
-29.84 -29.84 0.0 2.0 2.0 840 840
-28.92 -28.92 0.0 2.0 2.0 860 860

414) cz = zo (Natural pairs, unpub)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
0.0 0.0 0.0 6.0 6.0 325 400

415) 2cz + ky + q = 4an + H2O (Jenkins et al., 1983)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
0.0 0.0 0.0 7.5 7.1 550 550

416) 2fep = andr + an + hem + q + H2O (Holdaway, 1972; Liou, 1973)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
4.18 4.18 0.0 1.0 1.0 580 580
4.19 4.19 0.0 1.0 1.0 605 605
4.17 4.17 0.0 2.0 2.0 635 635
4.18 4.18 0.0 2.0 2.0 660 660
4.16 4.16 0.0 3.0 3.0 680 680
4.17 4.17 0.0 3.0 3.0 705 705
4.17 4.17 0.0 2.0 2.0 625 625
4.18 4.18 0.0 2.0 2.0 645 645
4.13 4.13 0.0 3.0 3.0 670 670
4.14 4.14 0.0 3.0 3.0 694 694
4.10 4.10 0.0 5.0 5.0 750 750
4.10 4.10 0.0 5.0 5.0 762 762

417) 2ep = gr + an + hem + q + H2O (Holdaway, 1972; Liou, 1973)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
-2.58 -2.58 0.0 1.0 1.0 580 580
-2.59 -2.59 0.0 1.0 1.0 605 605
-2.50 -2.50 0.0 2.0 2.0 635 635
-2.50 -2.50 0.0 2.0 2.0 660 660
-2.42 -2.42 0.0 3.0 3.0 680 680
-2.42 -2.42 0.0 3.0 3.0 705 705
-2.50 -2.50 0.0 2.0 2.0 625 625
-2.50 -2.50 0.0 2.0 2.0 645 645
-2.33 -2.33 0.0 3.0 3.0 670 670
-2.33 -2.33 0.0 3.0 3.0 694 694
-2.18 -2.18 0.0 5.0 5.0 750 750
-2.18 -2.18 0.0 5.0 5.0 762 762

418) 6ep = 2andr + 6an + hem + 3H2O (Holdaway, 1972; Liou, 1973)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
0.50 0.50 0.0 1.0 1.0 580 580
0.50 0.50 0.0 1.0 1.0 605 605
0.45 0.45 0.0 2.0 2.0 635 635
0.45 0.45 0.0 2.0 2.0 660 660
0.40 0.40 0.0 3.0 3.0 680 680
0.40 0.40 0.0 3.0 3.0 705 705
0.45 0.45 0.0 2.0 2.0 625 625
0.45 0.45 0.0 2.0 2.0 645 645
0.36 0.36 0.0 3.0 3.0 670 670
0.36 0.36 0.0 3.0 3.0 694 694
0.25 0.25 0.0 5.0 5.0 750 750
0.25 0.25 0.0 5.0 5.0 762 762

419) 4cz + q = 5an + gr + 2H2O (Holdaway, 1972; Liou, 1973)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
5.41 5.41 0.0 1.0 1.0 580 580
5.41 5.41 0.0 1.0 1.0 605 605
5.52 5.52 0.0 2.0 2.0 635 635
5.53 5.53 0.0 2.0 2.0 660 660
5.62 5.62 0.0 3.0 3.0 680 680
5.63 5.63 0.0 3.0 3.0 705 705
5.51 5.51 0.0 2.0 2.0 625 625
5.52 5.52 0.0 2.0 2.0 645 645
5.70 5.70 0.0 3.0 3.0 670 670
5.71 5.71 0.0 3.0 3.0 694 694
5.89 5.89 0.0 5.0 5.0 750 750
5.89 5.89 0.0 5.0 5.0 762 762

420) 6cz + hem + 3q = andr + 9an + 3H2O (Holdaway, 1972; Liou, 1973)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
12.23 12.23 0.0 1.0 1.0 580 580
12.25 12.25 0.0 1.0 1.0 605 605
12.25 12.25 0.0 2.0 2.0 635 635
12.27 12.27 0.0 2.0 2.0 660 660
12.26 12.26 0.0 3.0 3.0 680 680
12.28 12.28 0.0 3.0 3.0 705 705
12.24 12.24 0.0 2.0 2.0 625 625
12.26 12.26 0.0 2.0 2.0 645 645
12.23 12.23 0.0 3.0 3.0 670 670
12.24 12.24 0.0 3.0 3.0 694 694
12.23 12.23 0.0 5.0 5.0 750 750
12.24 12.24 0.0 5.0 5.0 762 762

421) gr + q = an + 2wo (Holdaway, 1972)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
1.60 1.36 0.0 0.0 0.0 650 650
1.61 1.36 0.0 2.0 2.0 740 740

422) gr + trd = an + 2wo (Holdaway, 1972)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
4.90 3.11 0.0 0.0 0.0 1115 1115

423) 12pmt + 6cup = 8gr + 4spss + 12ten + 6H2O (Keskinen & Liou, 1979)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
-22.82 -22.82 0.0 1.0 1.0 581 601
-22.82 -22.82 0.0 2.0 2.0 607 627

424) en + san + 2sill + 3q = osm1 (Carrington & Harley, 1995)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
0.13 0.13 0.0 8.3 7.7 900 900

425) py + osm2 = osm1 + 2en (Carrington & Harley, 1995)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
2.12 2.12 0.0 8.3 7.7 900 900

426) osm1 + fs = fosm + en (Holland et al., 1996)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
-1.58 -1.58 0.0 5.0 5.0 825 925

427) fosm + crd = osm1 + fcrd (Holland et al., 1996)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
0.0 0.0 0.0 5.0 5.0 825 925

428) mag + ru = geik + CO2 (Haselton et al., 1978)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
0.0 0.0 1 14.0 13.0 950  950
0.0 0.0 1 20.0 19.0 1100 1100
0.0 0.0 1 27.0 26.0 1250 1250

429) mag + ru = geik + CO2 (Ferry et al., 2002)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
0.0 0.0 1 7.2 6.9 800 800
0.0 0.0 1 8.8 8.5 850 850
0.0 0.0 1 10.8 10.4 900 900

430) sph + ky = an + ru (Manning & Bohlen, 1991)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
0.0 0.0 0.0 15.9 15.5 900  900
0.0 0.0 0.0 18.0 17.6 1000 1000
0.0 0.0 0.0 19.1 18.7 1050 1050
0.0 0.0 0.0 20.3 19.9 1100 1100

431) ru + cc + q = sph + CO2 (Jacobs & Kerrick, 1981)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
-1.39 -1.39 0.25 6.0 6.0 540 560
-0.73 -0.73 0.48 6.0 6.0 570 580
-0.43 -0.43 0.65 6.0 6.0 590 610
-0.20 -0.20 0.82 6.0 6.0 610 630
-0.69 -0.69 0.50 5.0 5.0 580 580
-0.03 -0.03 0.97 5.0 5.0 635 635

432) 2ilm = 2iron + 2ru + O2 (O’Neill et al., 1988)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
-47.96 -48.16 0.0 0.0 0.0 800 800
-42.46 -42.58 0.0 0.0 0.0 900 900
-40.04 -40.16 0.0 0.0 0.0 950 950

433) 2ilm = 2iron + 2ru + O2 (Anovitz et al., 1985)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
-37.53 -38.22 0.0 0.0 0.0 1000 1000
-36.38 -37.07 0.0 0.0 0.0 1025 1025
-35.46 -36.15 0.0 0.0 0.0 1050 1050
-34.54 -35.23 0.0 0.0 0.0 1075 1075
-33.62 -34.31 0.0 0.0 0.0 1100 1100
-32.58 -33.27 0.0 0.0 0.0 1125 1125

434) 2usp = 2ilm + 2iron + O2 (O’Neill et al., 1988)
ln_K(low) ln_K(high) x(CO2) P(low) P(high) T(low) T(high)
-42.22 -42.36 0.0 0.0 0.0 850  850
-37.66 -37.79 0.0 0.0 0.0 950  950
